NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N9	6.17081e-21	9.14716e-16	2.36352e-10	1.20744e-10	0.00167791	2.03865e-09	1.11156e-05	2.61962e-10	2.70946e-06	0.998303	5.40729e-06	2.99511e-09	1.1842e-09	5.54168e-13	2.16171e-17	1.23537e-22	1.28442e-24	2.79989e-24	1.20809e-24	1.10895e-24	5.33798e-30	7.11019e-35	3.33549e-40	4.49868e-45	3.55455e-51	3.66832e-56	2.19207e-61	2.42271e-66	4.23115e-72	3.82298e-77	9.75528e-84	1.73811e-89	3.10411e-96	8.25994e-103	3.46105e-53	2.58966e-55	1.49693e-58	1.00323e-60	3.88265e-63	2.32646e-65	
CENT17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	3.17522e-16	4.20773e-12	8.91652e-08	4.32074e-08	0.0459019	3.57872e-07	0.000155456	2.88106e-08	1.9324e-05	0.953872	5.11787e-05	9.74139e-09	3.34948e-13	1.85217e-16	2.10514e-20	4.82959e-25	2.44671e-30	3.36682e-34	1.30028e-38	2.89688e-42	6.35049e-48	1.00509e-52	7.26356e-58	2.12579e-62	2.81947e-68	6.49394e-57	4.78908e-56	4.04194e-54	2.74201e-56	1.17882e-53	1.58829e-56	3.54518e-58	7.49527e-61	5.61978e-63	1.20635e-63	7.62827e-65	2.12299e-67	1.4287e-68	4.49524e-70	3.67798e-71	
CENT32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	1.26866e-20	2.01161e-15	6.13886e-10	3.09245e-10	0.013691	2.96525e-09	8.23025e-06	1.60719e-10	1.01046e-06	0.986296	3.36514e-06	1.22625e-11	2.00228e-16	1.71471e-19	1.1959e-22	7.84903e-29	4.80072e-34	6.57436e-38	2.09263e-42	8.39001e-42	6.23864e-48	6.08934e-52	3.96223e-57	2.37119e-62	1.32091e-68	1.47095e-59	7.18774e-59	6.74704e-57	1.83922e-59	6.59854e-56	3.16424e-60	2.48454e-62	7.8964e-65	2.37333e-67	7.22767e-69	1.10822e-69	7.6118e-74	2.25923e-74	2.18118e-76	8.16254e-77	
N12	4.53765e-22	9.40153e-17	3.24e-11	3.41524e-10	0.00319253	2.68728e-09	2.1213e-06	4.91764e-10	4.886e-06	0.996792	8.8743e-06	2.0992e-10	1.5472e-10	8.61737e-13	1.16467e-14	2.63432e-20	2.00946e-22	6.79802e-22	5.56427e-22	3.8108e-18	4.7471e-22	1.03158e-24	5.99991e-27	5.39659e-31	3.40708e-35	1.7174e-37	1.33186e-40	1.4848e-43	7.88172e-47	7.96279e-49	2.24692e-54	1.92164e-58	1.34698e-62	1.00268e-66	5.71789e-71	9.24446e-74	5.01866e-79	2.24084e-81	4.7614e-85	1.90733e-87	
N13	4.13682e-26	6.39417e-20	1.62729e-13	1.1722e-12	8.09905e-05	1.10259e-11	6.13995e-08	2.488e-12	7.46337e-07	0.999917	1.35536e-06	6.92884e-12	1.42073e-11	2.04635e-14	5.61421e-17	3.15329e-23	2.71026e-25	1.28178e-23	6.95317e-21	6.12692e-18	7.95829e-21	3.707e-23	2.52484e-23	1.62709e-26	1.62996e-29	1.36219e-30	2.24302e-32	1.07345e-33	2.26024e-35	3.21888e-36	5.81505e-40	1.07854e-42	1.25715e-45	3.08535e-48	7.43204e-51	4.84557e-52	7.90045e-55	1.00124e-55	8.80263e-58	7.65897e-59	
CENT26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	2.50807e-28	3.62533e-22	2.07706e-15	5.39642e-14	1.04498e-05	5.08927e-13	3.23933e-09	2.30772e-13	2.95229e-07	0.999989	5.37927e-07	1.35893e-12	1.23671e-11	3.23721e-15	2.21827e-17	2.36802e-24	3.86319e-26	5.61437e-25	1.84373e-23	2.09314e-22	1.79968e-28	9.41127e-35	5.1946e-40	1.4446e-46	2.96731e-52	2.18271e-55	2.67818e-60	1.50068e-63	5.3734e-68	3.6652e-71	2.83978e-78	6.69301e-84	9.91554e-91	1.22164e-96	3.1604e-102	7.0019e-106	4.51844e-111	2.40224e-114	1.89882e-119	6.07457e-123	
