CENT23	20
CENT3	20
CENT46	20
CENT9	10
CENT36	10
CENT28	20
CENT6	10
CENT16	10
CENT33	10
CENT34	10
CENT14	10
CENT5	10
CENT59	20
CENT41	20
CENT37	10
CENT26	20
CENT32	10
CENT74	20
CENT17	10
CENT72	28
CENT29	10
CENT25	20
CENT75	27
CENT53	18
CENT44	28
CENT22	9
