NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N22	6.7069e-22	5.86421e-23	8.76383e-21	3.86726e-21	5.29122e-10	7.47774e-15	1.75798e-16	1.02784e-14	5.49687e-17	1	1.64665e-12	2.01685e-17	2.61783e-21	4.44379e-23	1.15168e-17	1.61592e-19	8.73466e-24	4.13767e-26	2.07988e-30	2.33085e-23	1.19595e-36	8.37729e-41	5.48464e-47	9.7135e-50	3.15795e-53	8.91884e-58	2.47114e-62	1.34772e-65	6.94393e-60	2.61014e-50	3.57595e-63	5.59617e-66	9.31555e-74	3.40516e-77	7.17598e-32	7.39184e-32	6.28412e-36	3.90553e-36	2.73097e-38	7.61911e-39	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	5.54117e-20	1.80019e-21	1.12669e-20	2.31988e-23	3.40225e-09	6.97897e-16	4.45423e-18	1.24499e-20	2.5628e-23	1	2.28067e-11	3.55572e-18	2.21428e-22	1.04537e-24	1.0162e-28	2.83517e-32	2.21879e-37	3.08959e-39	4.98637e-32	3.17278e-19	2.72977e-28	7.63119e-30	7.24029e-31	4.943e-31	1.29086e-31	1.15827e-34	2.41376e-36	1.02158e-36	1.92912e-37	3.17426e-38	5.70371e-46	1.16183e-44	5.60213e-47	1.18445e-44	5.97501e-41	9.08898e-39	1.83793e-40	2.48516e-38	4.89007e-38	3.8561e-36	
N24	4.96129e-21	1.86998e-22	2.538e-21	3.20955e-23	2.7777e-10	5.09189e-16	1.94587e-17	3.29836e-19	2.59659e-21	1	1.66774e-12	1.40014e-18	2.08731e-22	7.13833e-24	7.93315e-28	4.68653e-30	1.89332e-34	9.00812e-37	4.934e-31	1.21941e-20	1.29344e-33	5.21695e-39	5.47087e-46	1.84819e-48	1.82224e-51	1.72932e-56	8.74493e-61	1.10587e-63	5.88205e-67	1.50441e-70	5.80175e-85	7.41987e-89	2.58779e-97	4.689e-101	1.55581e-57	8.3061e-58	4.05821e-61	1.2229e-61	2.938e-64	3.13377e-65	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	1.86216e-21	3.28776e-23	1.36077e-24	1.23004e-27	6.36396e-13	9.09257e-18	2.235e-20	2.47269e-23	4.55055e-26	0.0243015	3.82401e-15	1.14857e-19	3.43537e-24	8.80159e-27	9.35935e-32	6.80459e-35	2.68644e-40	5.75871e-44	6.44789e-25	0.975698	1.24294e-13	1.79026e-17	8.85872e-23	1.50328e-25	1.49479e-29	1.70642e-33	3.74077e-38	9.12623e-42	7.07117e-46	2.34166e-50	3.0952e-64	6.82212e-69	5.63723e-40	8.58521e-38	8.58896e-38	1.03964e-35	2.84524e-37	2.83765e-35	5.59775e-35	3.31923e-33	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
