NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N10	0.00243513	0.0038047	0.00627739	0.0101994	0.0158675	0.0234174	0.032713	0.0432768	0.0542978	0.0647292	0.0734616	0.0795274	0.0822817	0.0815121	0.0774532	0.0707105	0.0621221	0.0525992	0.0429835	0.0339466	0.0259426	0.0192078	0.0137936	0.00961806	0.00651852	0.00429823	0.00276009	0.00172763	0.00105508	0.000629281	0.000366942	0.000209454	0.000117223	6.44664e-05	3.4957e-05	1.87975e-05	1.01303e-05	5.58663e-06	3.28591e-06	2.21577e-06	
CENT32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000845888	0.00143755	0.00270406	0.00509179	0.00916064	0.0154637	0.0243548	0.0357686	0.0490581	0.0629779	0.075861	0.0859614	0.091858	0.0927882	0.0888005	0.08069	0.0697576	0.0574869	0.0452424	0.0340622	0.0245732	0.0170132	0.011321	0.0072506	0.00447545	0.00266587	0.00153439	0.000854431	0.000460926	0.000241214	0.000122653	6.07142e-05	2.93305e-05	1.3877e-05	6.46457e-06	2.9911e-06	1.39561e-06	6.75352e-07	3.57337e-07	2.26184e-07	
N12	0.000135297	0.000253527	0.000549214	0.00120757	0.00254197	0.00500823	0.00916612	0.0155631	0.0245436	0.0360314	0.0493695	0.063306	0.076173	0.0862276	0.0920559	0.0929037	0.0888287	0.080635	0.0696314	0.0573078	0.0450319	0.0338421	0.0243624	0.0168255	0.0111643	0.00712722	0.00438348	0.0026008	0.00149062	0.000826434	0.000443931	0.000231482	0.00011747	5.82362e-05	2.8378e-05	1.37354e-05	6.72565e-06	3.43896e-06	1.9329e-06	1.28242e-06	
N13	5.0385e-08	2.48131e-07	1.51289e-06	8.41508e-06	4.06053e-05	0.000168591	0.000602403	0.00185752	0.0049619	0.0115327	0.0234313	0.0418116	0.06584	0.0919209	0.114307	0.127183	0.12717	0.114762	0.0938544	0.0698366	0.047462	0.0295693	0.0169474	0.00896594	0.00439268	0.00199917	0.00084771	0.000335864	0.000124681	4.3484e-05	1.42865e-05	4.43402e-06	1.30397e-06	3.64676e-07	9.74559e-08	2.50717e-08	6.29233e-09	1.5855e-09	4.33003e-10	1.62162e-10	
CENT26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	3.76856e-09	2.74384e-08	2.60578e-07	2.18374e-06	1.511e-05	8.56042e-05	0.000398155	0.00152814	0.00486794	0.012949	0.0289419	0.0546932	0.087938	0.121049	0.143535	0.147502	0.132145	0.103809	0.0719089	0.0441639	0.0241755	0.0118554	0.00523371	0.00208974	0.000758073	0.000250917	7.60896e-05	2.12221e-05	5.46427e-06	1.30345e-06	2.89032e-07	5.97737e-08	1.1566e-08	2.10097e-09	3.5968e-10	5.83682e-11	9.08375e-12	1.39886e-12	2.35842e-13	6.12688e-14	
CENT37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.00048972	0.000921315	0.00197055	0.00419675	0.00842111	0.0155903	0.026446	0.0410618	0.0584457	0.0764634	0.092232	0.102904	0.106536	0.102663	0.0923577	0.0777857	0.0614973	0.0457554	0.0321145	0.0213117	0.0134007	0.00800042	0.00454377	0.00245943	0.00127095	0.00062809	0.000297315	0.000135017	5.89113e-05	2.47352e-05	1.001e-05	3.91124e-06	1.47874e-06	5.42551e-07	1.94091e-07	6.82848e-08	2.40453e-08	8.80259e-09	3.63181e-09	1.95765e-09	
N16	0.00134683	0.00259014	0.00568057	0.0121951	0.0239844	0.0421788	0.0658883	0.091477	0.113264	0.125633	0.125447	0.113307	0.0930127	0.0697058	0.0478951	0.0302946	0.017707	0.00959827	0.00484148	0.00227975	0.00100513	0.000416112	0.000162185	5.96644e-05	2.0766e-05	6.85321e-06	2.14912e-06	6.4169e-07	1.82776e-07	4.97563e-08	1.29688e-08	3.24255e-09	7.79301e-10	1.80498e-10	4.04412e-11	8.82253e-12	1.89905e-12	4.16139e-13	1.01191e-13	3.53299e-14	
CENT5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.0004011	0.00103028	0.00313659	0.00890658	0.0218183	0.0451125	0.0784858	0.115301	0.143888	0.153591	0.141245	0.112709	0.0785876	0.0482046	0.0261797	0.0126664	0.00549134	0.00214503	0.000758881	0.000244353	7.19382e-05	1.94478e-05	4.84742e-06	1.11822e-06	2.3959e-07	4.78398e-08	8.93001e-09	1.56292e-09	2.5719e-10	3.98963e-11	5.84853e-12	8.12103e-13	1.07055e-13	1.34282e-14	1.60686e-15	1.84163e-16	2.03916e-17	2.23854e-18	2.67519e-19	5.07428e-20	
N18	0.000169324	0.000515162	0.00192434	0.00653911	0.0184977	0.042678	0.0802531	0.123654	0.15728	0.166512	0.147995	0.111384	0.0715939	0.0396299	0.0190437	0.00800565	0.00296578	0.000974943	0.000286253	7.55279e-05	1.80112e-05	3.90284e-06	7.72324e-07	1.40226e-07	2.34617e-08	3.63214e-09	5.2226e-10	6.99958e-11	8.7732e-12	1.03155e-12	1.14111e-13	1.19083e-14	1.17533e-15	1.09977e-16	9.77851e-18	8.28219e-19	6.71087e-20	5.2887e-21	4.44429e-22	6.37625e-23	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	2.91262e-06	1.02591e-05	4.43679e-05	0.000178568	0.000630351	0.00193053	0.00512965	0.0118624	0.0239765	0.0425584	0.0666645	0.0926065	0.114634	0.127041	0.126617	0.113984	0.093068	0.069198	0.0470295	0.0293224	0.0168299	0.00892143	0.00438144	0.00199947	0.000850263	0.000337828	0.000125733	4.39407e-05	1.44528e-05	4.48402e-06	1.31503e-06	3.65314e-07	9.63395e-08	2.41782e-08	5.79447e-09	1.33421e-09	2.99245e-10	6.77933e-11	1.71946e-11	6.3874e-12	
N20	4.99649e-07	2.24813e-06	1.30202e-05	6.91654e-05	0.000312003	0.00117831	0.00373003	0.00994981	0.0225085	0.0434698	0.0721412	0.103539	0.129309	0.141357	0.136028	0.115855	0.0877838	0.0594647	0.036181	0.0198613	0.00987822	0.00446925	0.00184642	0.000699103	0.00024342	7.81975e-05	2.32487e-05	6.41579e-06	1.64802e-06	3.95086e-07	8.86213e-08	1.86447e-08	3.68786e-09	6.87464e-10	1.2113e-10	2.02692e-11	3.25662e-12	5.18817e-13	9.10085e-14	2.46263e-14	
N21	7.25383e-06	2.83243e-05	0.000137607	0.000606847	0.00225138	0.00692509	0.0176868	0.0377299	0.0677075	0.102974	0.13371	0.149313	0.144403	0.121773	0.0901264	0.0589102	0.0342099	0.0177497	0.00827264	0.00348109	0.0013289	0.000462326	0.000147211	4.30747e-05	1.16264e-05	2.90517e-06	6.74316e-07	1.4585e-07	2.9485e-08	5.58701e-09	9.94953e-10	1.66942e-10	2.64553e-11	3.96872e-12	5.6498e-13	7.65754e-14	9.95608e-15	1.27543e-15	1.79642e-16	4.14096e-17	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	7.48188e-10	5.98929e-09	5.93416e-08	5.23187e-07	3.85529e-06	2.34813e-05	0.000118408	0.000496876	0.00174564	0.00516698	0.0129667	0.0277603	0.0510101	0.0809234	0.111465	0.134034	0.141439	0.131633	0.108562	0.0797037	0.0523193	0.0308343	0.0163805	0.00787403	0.00343747	0.00136768	0.000497629	0.000166123	5.10422e-05	1.44794e-05	3.80371e-06	9.28179e-07	2.11063e-07	4.4886e-08	8.9678e-09	1.69427e-09	3.06229e-10	5.44023e-11	1.03587e-11	2.90176e-12	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	1.51016e-08	9.00468e-08	6.95146e-07	4.82387e-06	2.81914e-05	0.000137448	0.000560269	0.00191906	0.00555581	0.0136768	0.0288002	0.0521838	0.0818273	0.111663	0.13333	0.140036	0.130032	0.107274	0.0789985	0.0521676	0.0310266	0.0166892	0.00815164	0.00362933	0.00147832	0.000552831	0.000190434	6.06185e-05	1.78852e-05	4.90526e-06	1.25404e-06	2.99632e-07	6.70834e-08	1.41105e-08	2.79728e-09	5.25289e-10	9.45364e-11	1.68713e-11	3.32911e-12	1.00492e-12	
N24	1.07577e-08	7.16627e-08	6.19686e-07	4.73105e-06	2.98827e-05	0.000154968	0.000662042	0.00234355	0.00691812	0.0171418	0.0358839	0.0638705	0.0972736	0.127544	0.144849	0.143317	0.124245	0.0948953	0.0641955	0.0386616	0.0208309	0.0100888	0.00441208	0.00174983	0.000631966	0.000208666	6.32271e-05	1.76443e-05	4.55021e-06	1.08791e-06	2.41898e-07	5.0167e-08	9.73145e-09	1.7706e-09	3.0309e-10	4.90255e-11	7.56659e-12	1.14921e-12	1.91919e-13	5.07262e-14	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	2.9154e-17	1.00493e-15	3.95481e-14	1.30277e-12	3.46753e-11	7.3968e-10	1.26222e-08	1.72236e-07	1.87894e-06	1.63795e-05	0.000114023	0.000633315	0.00280421	0.00989161	0.0277893	0.0622061	0.111113	0.158803	0.182375	0.169286	0.127943	0.0794152	0.0408707	0.0176158	0.0064238	0.00200189	0.000538337	0.000126073	2.59355e-05	4.72458e-06	7.67832e-07	1.12098e-07	1.47955e-08	1.77605e-09	1.95029e-10	1.97171e-11	1.85268e-12	1.65493e-13	1.53144e-14	2.24169e-15	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
