Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
2600	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	9	10	10	10	10	10	5	10	5	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	4	10	10	10	10	10	5	5	10	10	10	10	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	4	5	2	4	2	2
2610	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	7	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	8	10	8	8	8	8	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	8	8	8	8
2620	10	20	20	20	20	20	10	10	10	10	10	20	5	10	10	10	10	10	5	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	14	27	7	18	14	28	6	9	7	7	6	7	3	6	3	10	3	3	1	3	4	10	10	10	10	10	10	10	5	5	5	5	5	5	5	5	10	10	5	5	10	10	10	10	10	10	5	5	5	5	5	5	4	5	1	4	1	1
2630	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	9	10	20	20	10	10	14	28	10	10	10	20	28	27	15	18	14	28	7	9	14	14	14	14	8	7	8	10	7	8	4	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	9	10	8	9	4	4	4	4
2640	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	5	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	8	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	8	7	4	10	4	4	4	4	2	10	10	10	10	10	10	10	5	5	5	5	5	5	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	2	2	2	2
2650	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	6	28	9	10	18	20	28	27	14	18	28	28	7	9	14	14	7	14	6	7	6	9	6	6	3	6	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	3	9	3	3
2660	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	4	7	4	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	2	5	2	2	2	2
2670	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	20	20	14	27	14	18	28	28	7	9	14	14	14	14	5	7	5	10	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
2680	20	20	20	20	20	20	10	10	10	10	20	20	5	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	10	20	14	27	7	18	14	28	8	9	7	7	7	7	5	8	5	10	5	5	2	5	4	10	10	10	10	10	5	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	2	5	1	2	1	1
2690	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	3	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	3	7	3	10	3	3	4	3	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
2700	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	14	27	7	18	14	28	7	9	7	7	7	7	9	7	9	10	7	9	4	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	4	5	4	4
2710	20	20	20	20	20	20	10	10	10	10	10	20	9	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	11	10	20	20	10	10	16	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	9	7	9	10	8	9	7	8	10	10	10	10	10	10	10	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	20	20	10	10	11	10	11	11	11	11	11	11	6	10	7	7
2720	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	8	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	4	5	2	4	5	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	10	10	10	10	10	10	10	20	10	10	10	10	5	5	5	5	4	5	2	4	2	2
2730	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	4	28	10	10	20	20	14	27	7	18	14	28	7	9	7	7	7	7	6	7	3	10	4	3	2	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
2740	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	15	14	14	7	7	7	10	7	7	4	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	5	5	4	5	4	4
2750	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	3	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	6	7	5	10	6	6	2	3	3	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	4	5	4	4	2	2
2760	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	5	28	10	10	5	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	5	5	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	10	5	5
2770	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	4	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	5	5	4	5	5	4	6	6
2780	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	9	20	28	27	15	18	14	28	7	9	14	14	14	14	8	7	8	9	8	8	7	8	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	8	10	7	8	7	7
2790	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	7	27	9	18	8	28	8	9	8	8	8	8	9	8	9	10	7	9	8	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	4	10	4	4	4	4
2800	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	5	10	6	6	5	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	6	10	5	6	5	5
2810	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	10	10	9	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	13	27	14	18	28	28	7	9	14	14	14	14	7	7	8	10	7	7	6	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	3	4	3	3
2820	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	14	27	14	18	28	28	8	9	14	14	7	14	7	8	7	10	7	7	7	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	8	8	8	8
2830	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	10	10	20	20	10	10	5	28	10	10	20	20	14	27	7	18	14	28	9	9	7	7	8	7	10	9	5	10	5	5	2	5	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	4	4	2	2
2840	10	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	10	10	20	20	10	10	7	28	5	10	10	20	14	27	7	18	14	28	8	9	7	7	8	7	7	8	7	5	7	7	2	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	4	5	2	2
2850	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	5	10	10	20	10	10	5	28	10	10	20	20	7	27	8	18	7	28	9	9	8	8	8	8	9	9	10	10	10	10	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	5	5	5	5	5
2860	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	5	10	20	20	10	10	7	28	10	10	10	20	14	27	7	18	14	28	7	9	7	7	7	7	7	7	7	10	7	7	4	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	2	5	2	2	2	2
2870	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	14	27	15	18	14	28	8	9	14	14	7	14	3	7	6	10	3	3	3	3	4	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	4	5	3	4	3	3
2880	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	5	10	6	5	5	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	10	4	5	5	4	5	5
2890	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	9	10	8	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	9	7	7	7	7	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	7	9	7	7
2900	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	7	7	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	7	10	7	7	7	7
2910	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	10	20	10	10	20	20	10	10	7	28	5	10	5	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	6	5	7	7	2	7	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
2920	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	7	7	6	8	6	10	6	6	8	7	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	9	10	10	10	9	10	8	9	8	8
2930	20	20	19	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	13	27	15	18	14	28	7	9	14	14	14	13	7	7	8	10	7	8	4	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	9	10	10	10	9	10	8	8	4	4
2940	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	7	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	8	10	8	8	7	7
2950	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	10	20	10	10	20	20	10	10	5	28	10	10	20	20	28	27	14	18	14	28	7	9	14	14	14	14	5	7	10	10	5	5	4	5	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	4	4	4	4
2960	20	20	10	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	7	28	10	10	20	20	28	27	15	18	14	28	7	9	14	15	14	14	7	7	7	10	7	7	7	7	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	9	10	7	9	7	7	7	7
2970	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	9	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	8	7	9	10	6	8	5	6	10	10	10	10	10	10	9	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	9	9	9	9	10	9	10	10	5	5
2980	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	12	28	10	10	20	20	28	27	15	18	15	28	7	9	14	15	14	14	7	7	7	10	6	7	6	6	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	6	10	6	6
2990	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	10	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	7	10	6	6	6	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	9	10	9	10	7	8	6	6
3000	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	10	20	10	10	7	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	6	7	12	10	7	6	4	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	5	4	4	4	4
3010	20	20	20	20	10	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	20	10	10	20	20	10	10	10	20	10	10	3	28	10	10	10	20	14	27	14	18	28	28	7	9	14	14	7	14	8	7	4	10	3	4	2	3	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	2	4	2	2
3020	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	4	28	10	10	10	20	14	27	7	18	14	28	7	9	7	7	7	7	8	7	9	10	8	8	5	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
3030	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	5	5
3040	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	3	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	4	7	3	10	3	3	1	3	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	5	2	4	1	1
3050	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	5	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	14	27	7	18	14	28	8	9	7	7	8	7	6	8	6	10	6	6	5	6	10	10	10	10	10	10	10	10	10	10	5	5	5	5	10	10	10	10	5	10	10	10	20	20	5	10	5	5	5	5	5	5	5	5	5	5	5	5
3060	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	10	10	10	10	9	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	10	20	28	27	14	18	28	28	8	9	14	14	7	14	7	8	8	10	7	8	3	7	1	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	2	5	2	2	3	3
3070	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	5	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	5	7	5	10	5	5	4	5	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	9	10	10	10	10	10	10	10	4	10	4	4	4	4
3080	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	5	10	6	6	5	6	8	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	4	10	5	4	5	5
3090	20	20	21	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	4	28	10	10	20	20	28	27	15	18	14	28	7	9	14	14	14	14	5	7	5	10	5	5	2	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	10	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	5	5	3	5	2	2
3100	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	9	10	20	20	10	10	7	28	10	10	10	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	6	7	8	10	10	10	10	10	10	10	10	10	10	10	9	10	10	10	10	10	10	10	10	10	20	20	9	10	10	10	10	10	10	10	4	10	3	4	3	3
3110	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	9	10	10	10	10	10	9	10	10	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	26	27	14	18	28	28	7	9	13	14	14	13	7	7	7	10	7	7	6	7	5	10	10	10	10	10	10	10	10	10	9	9	9	9	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
3120	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	7	28	10	10	10	20	14	27	7	18	14	28	8	9	7	7	7	7	8	8	8	10	7	8	4	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
3130	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	3	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	7	14	3	7	2	10	3	3	2	3	10	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	9	10	10	10	20	20	10	10	10	10	5	5	5	5	5	5	4	5	2	2
3140	19	20	20	20	20	20	10	10	10	10	20	20	5	10	10	10	10	10	10	10	9	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	6	10	6	6	2	6	2	10	10	10	10	10	10	10	9	9	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	4	5	1	2	1	1
3150	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	10	10	10	10	10	10	10	10	5	5	5	5	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	5	5	5	5	5	5
3160	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	9	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	12	10	6	6	3	6	10	10	10	10	10	10	10	10	10	10	5	10	5	5	10	10	10	10	10	10	10	10	20	20	10	10	10	10	5	5	5	5	5	5	6	5	3	3
3170	20	20	20	20	20	20	10	10	10	10	20	20	10	10	5	10	10	10	11	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	8	10	7	7	5	7	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	10	10	5	5	10	10	20	20	10	10	5	5	5	5	5	5	5	5	5	5	5	5
3180	20	20	20	20	20	20	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	10	20	10	10	7	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	5	10	6	6	2	6	4	10	10	10	10	10	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	5	5	4	5	2	4	2	2
3190	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	6	5	5	6	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	11	10	10	11	5	5
3200	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	5	10	20	20	10	10	14	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	7	7	7	10	7	7	5	7	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	5	5	5	5	5
3210	20	20	20	20	10	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	10	10	10	20	10	10	20	20	10	10	6	28	10	10	10	20	14	27	14	18	28	28	7	9	14	14	14	14	6	7	6	10	6	6	5	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	5	10	5	5	5	5
3220	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	5	5	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	5	5	5	5
3230	20	20	20	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	20	10	10	20	20	10	10	20	20	10	10	6	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	5	7	10	10	5	5	4	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	4	5	4	4
3240	20	20	10	20	20	20	10	10	10	10	20	20	10	10	10	10	10	10	10	10	10	10	10	10	20	20	20	20	10	10	20	20	10	10	20	20	10	10	12	28	10	10	20	20	28	27	14	18	28	28	7	9	14	14	14	14	6	7	7	10	6	6	5	6	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	5	5
