NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N9	2.18811e-17	1.15469e-12	6.06422e-08	2.96918e-09	0.000932939	1.65027e-07	0.000157535	8.81587e-09	0.000171355	0.998738	9.28592e-16	1.54456e-23	2.27022e-32	2.21836e-52	2.00503e-61	4.94605e-70	4.04734e-79	3.55775e-87	1.08022e-96	1.27703e-105	1.54363e-126	1.43929e-147	5.88904e-169	6.32487e-190	6.11641e-212	2.68105e-233	1.14442e-254	2.19067e-276	1.23024e-298	6.69657e-320	0	0	0	0	4.95076e-174	4.55466e-184	1.72195e-195	1.51666e-206	8.7847e-218	4.72034e-227	
CENT17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	2.51976e-12	9.66822e-09	3.3033e-05	1.50417e-06	0.0249981	1.8187e-05	0.00260339	3.23032e-07	0.0015437	0.970802	1.12536e-20	5.03545e-40	1.62838e-60	8.07257e-76	1.56589e-85	1.7543e-95	6.94698e-106	5.22942e-114	2.27322e-124	9.54735e-134	5.00406e-144	4.19118e-154	2.48549e-164	1.11218e-173	2.24562e-184	1.24221e-184	8.60551e-192	3.80366e-199	1.04439e-209	6.17505e-216	1.60838e-226	2.17137e-236	9.51529e-247	5.09216e-257	1.29916e-265	1.60282e-274	3.34146e-285	2.25733e-295	1.11946e-305	4.87532e-314	
CENT32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	1.74704e-16	7.27991e-12	3.15064e-07	4.09739e-09	0.00489885	1.28228e-07	0.000259186	1.60774e-09	8.06213e-05	0.994761	3.43632e-22	1.32112e-42	1.9668e-51	2.48589e-66	1.45661e-63	3.49567e-63	4.29876e-62	1.77325e-58	1.23503e-58	6.71325e-55	4.14722e-66	7.29833e-76	4.94759e-86	9.15932e-97	2.46518e-108	3.97918e-117	4.65353e-127	3.47937e-137	3.25627e-149	9.13075e-157	6.07452e-55	1.21108e-52	3.78783e-48	3.63375e-46	2.38838e-43	2.9039e-39	5.70319e-41	6.16534e-41	3.72335e-41	5.56382e-38	
N12	2.63137e-20	8.449e-15	3.32634e-09	3.23136e-11	0.000833458	2.8086e-08	3.32466e-05	7.13037e-09	8.23017e-06	0.999125	7.5306e-15	1.27143e-24	5.12895e-23	1.08158e-36	5.0883e-31	3.36733e-29	8.75081e-27	1.32879e-24	9.03181e-24	3.08389e-18	6.60531e-38	1.46864e-56	1.57946e-74	1.65847e-94	8.99255e-115	3.75013e-134	6.31929e-154	2.97452e-173	1.7585e-194	1.96179e-210	9.21233e-232	1.19176e-148	1.00841e-155	7.54927e-163	4.21663e-173	6.93195e-180	2.61496e-191	1.72874e-201	1.29567e-211	1.2237e-217	
N13	2.9184e-28	7.54911e-21	2.92744e-13	2.28298e-15	1.35035e-05	6.74604e-11	4.88771e-07	1.77196e-11	7.62119e-08	0.999986	4.59078e-16	2.76846e-26	1.59106e-35	3.96113e-41	3.0899e-33	1.3297e-29	2.46472e-28	2.85129e-24	9.43157e-24	4.34338e-18	1.26517e-28	6.83461e-39	9.53919e-47	1.03211e-57	8.96019e-69	6.24319e-79	7.23923e-90	3.61554e-100	2.67325e-111	8.0544e-117	3.21243e-128	4.71898e-139	5.88336e-150	9.5464e-161	2.11321e-171	1.91929e-182	4.53451e-194	1.69213e-204	5.17184e-215	5.68894e-221	
CENT26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	1.39283e-27	2.22195e-24	8.19331e-16	2.81269e-18	1.21852e-06	2.5477e-12	2.80434e-08	6.32157e-13	3.8628e-09	0.999999	1.22862e-16	6.72448e-27	1.36272e-35	1.12222e-56	4.84232e-61	2.17075e-71	1.45053e-80	1.33645e-90	2.84292e-99	4.31968e-103	5.58672e-125	2.75776e-147	1.00163e-168	3.89556e-191	3.2676e-213	1.1686e-233	6.33693e-256	5.90892e-277	3.17317e-298	1.24546e-313	0	0	0	0	0	0	0	0	0	0	
