NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
CENT74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N10	0.00297595	0.0042208	0.00687623	0.0114282	0.0184426	0.0283708	0.0412728	0.0565327	0.0726968	0.0875773	0.0986815	0.103879	0.102066	0.0935447	0.0799378	0.0636745	0.0472723	0.0327097	0.021097	0.0126862	0.00711435	0.00372218	0.00181769	0.000828974	0.000353299	0.000140815	5.25335e-05	1.83633e-05	6.02173e-06	1.85515e-06	5.37897e-07	1.47109e-07	3.80551e-08	9.34528e-09	2.18946e-09	4.93064e-10	1.08141e-10	2.37387e-11	5.60381e-12	1.87569e-12	
CENT32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N11	0.000559204	0.000872549	0.00169764	0.00351446	0.00711535	0.0135801	0.0240551	0.0392629	0.0588234	0.0806961	0.101192	0.115846	0.120959	0.115111	0.0997934	0.0787875	0.0566391	0.037074	0.0220985	0.0119975	0.00593455	0.00267566	0.00110011	0.000412715	0.000141371	4.42471e-05	1.26642e-05	3.31764e-06	7.96299e-07	1.75309e-07	3.54453e-08	6.59127e-09	1.12925e-09	1.78648e-10	2.61845e-11	3.57753e-12	4.62101e-13	5.86922e-14	8.3137e-15	2.01792e-15	
N12	4.22247e-05	7.20846e-05	0.000162936	0.000405565	0.00100596	0.00237455	0.00522332	0.0105997	0.0197401	0.0336376	0.0523521	0.0743291	0.0961915	0.113399	0.12173	0.118951	0.10579	0.0856255	0.0630736	0.0422892	0.0258127	0.0143478	0.00726506	0.00335263	0.00141073	0.000541585	0.000189813	6.07753e-05	1.77906e-05	4.76507e-06	1.16877e-06	2.62769e-07	5.42069e-08	1.02739e-08	1.79273e-09	2.89239e-10	4.36555e-11	6.40045e-12	1.04138e-12	2.91597e-13	
N13	2.09688e-09	1.04462e-08	7.58837e-08	5.41652e-07	3.50713e-06	2.00773e-05	0.000100266	0.000433053	0.00160756	0.00510414	0.0138062	0.0317067	0.0616472	0.101237	0.14016	0.163382	0.160233	0.132186	0.0917647	0.0536581	0.0264673	0.0110346	0.00389793	0.00116992	0.000299281	6.54743e-05	1.22935e-05	1.98837e-06	2.78077e-07	3.37539e-08	3.56956e-09	3.30109e-10	2.6795e-11	1.91597e-12	1.21145e-13	6.80433e-15	3.42187e-16	1.57566e-17	7.26606e-19	5.44204e-20	
CENT26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	1.04662e-10	7.93553e-10	9.458e-09	1.07095e-07	1.04244e-06	8.51431e-06	5.77785e-05	0.00032357	0.00148696	0.00557987	0.0170264	0.0421018	0.084136	0.13561	0.176047	0.183929	0.15462	0.104628	0.0570504	0.0251116	0.00894559	0.00258772	0.000610336	0.000117923	1.87609e-05	2.47128e-06	2.71065e-07	2.49007e-08	1.92676e-09	1.26291e-10	7.05073e-12	3.37073e-13	1.38696e-14	4.93619e-16	1.52667e-17	4.12182e-19	9.75908e-21	2.0414e-22	3.95273e-24	1.22558e-25	
CENT37	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	0.000223888	0.000385276	0.000860132	0.00206442	0.00483876	0.0105826	0.0211233	0.0380528	0.0615007	0.0888768	0.114617	0.13174	0.134851	0.122873	0.0996355	0.0718969	0.0461742	0.0264002	0.0134438	0.00610082	0.00246894	0.000891751	0.00028773	8.30188e-05	2.14437e-05	4.9644e-06	1.03139e-06	1.92546e-07	3.23441e-08	4.89567e-09	6.68668e-10	8.2533e-11	9.2196e-12	9.33524e-13	8.58153e-14	7.1762e-15	5.48215e-16	3.89572e-17	2.86076e-18	3.83224e-19	
N16	0.000681825	0.00119674	0.00274341	0.00665213	0.0152702	0.0315479	0.0573442	0.0907566	0.124443	0.147475	0.150885	0.133239	0.101576	0.0669026	0.038111	0.0188027	0.00804777	0.00299389	0.000970076	0.000274379	6.79031e-05	1.47393e-05	2.81318e-06	4.73309e-07	7.0376e-08	9.2713e-09	1.0849e-09	1.13048e-10	1.05154e-11	8.75256e-13	6.53469e-14	4.38639e-15	2.6532e-16	1.44939e-17	7.1668e-19	3.21574e-20	1.31499e-21	4.97453e-23	1.88863e-24	1.22149e-25	
CENT5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N17	0.000143822	0.000348048	0.00117217	0.00398305	0.0120145	0.0306255	0.0646212	0.111766	0.157629	0.18078	0.168397	0.127414	0.078392	0.0392986	0.016097	0.00540588	0.00149436	0.000341497	6.48127e-05	1.02646e-05	1.36315e-06	1.52537e-07	1.44523e-08	1.16493e-09	8.02575e-11	4.7475e-12	2.42185e-13	1.06998e-14	4.11091e-16	1.37893e-17	4.05356e-19	1.04811e-20	2.39206e-22	4.83493e-24	8.68285e-26	1.38975e-27	1.98884e-29	2.55901e-31	3.07755e-33	5.72228e-35	
N18	5.58892e-05	0.00015933	0.000667369	0.00275833	0.00974476	0.0280752	0.0647786	0.118622	0.171472	0.195059	0.174395	0.122599	0.0679033	0.0297304	0.0103364	0.002869	0.000639574	0.00011525	1.68994e-05	2.03008e-06	2.01133e-07	1.65444e-08	1.13716e-09	6.57206e-11	3.21296e-12	1.3364e-13	4.75552e-15	1.45538e-16	3.84995e-18	8.84535e-20	1.77311e-21	3.11457e-23	4.81388e-25	6.57255e-27	7.95671e-29	8.57116e-31	8.24389e-33	7.10719e-35	5.61058e-37	6.51373e-39	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
