NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N18	2.85425e-21	3.29335e-25	8.9249e-29	2.26809e-31	1.49133e-32	3.84683e-34	4.56233e-36	2.59595e-38	1.19238e-24	1	2.31907e-10	2.18429e-23	3.59281e-31	1.84937e-34	6.48112e-32	2.274e-33	3.25864e-35	2.12748e-37	6.0936e-40	6.93919e-43	1.06663e-54	2.09451e-69	3.55701e-78	9.99099e-83	4.01885e-80	1.03462e-82	1.1579e-85	5.97377e-89	1.31404e-92	1.02085e-96	8.92942e-110	7.3915e-126	1.13012e-136	2.62996e-143	2.95004e-53	1.51826e-44	8.162e-42	2.33396e-39	3.64732e-37	2.53047e-35	
CENT14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT33	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	6.63326e-17	1.09223e-25	1.97451e-27	1.68622e-29	7.07693e-32	1.54577e-34	1.7635e-37	1.00311e-40	1.70091e-24	1	2.61331e-08	1.09008e-18	1.46063e-25	1.14745e-27	4.7087e-30	1.04911e-32	1.26538e-35	7.88612e-39	2.25422e-42	2.02951e-41	1.66134e-47	5.71705e-56	1.14804e-49	7.23696e-49	1.99817e-48	6.17274e-45	5.04998e-43	3.08852e-41	1.26142e-39	2.61917e-38	7.93668e-43	1.5366e-49	1.96078e-52	2.95983e-50	5.97728e-43	6.23395e-41	5.14102e-39	3.16063e-37	1.29834e-35	2.7754e-34	
N20	2.79041e-20	1.50413e-28	5.32948e-30	7.26356e-32	4.47275e-34	1.33e-36	1.92464e-39	1.30032e-42	5.87574e-25	1	6.53471e-10	3.37998e-22	2.26158e-28	3.12825e-30	2.05213e-32	6.71867e-35	1.10476e-37	8.75608e-41	4.84784e-44	1.72257e-43	1.86934e-50	4.5468e-59	1.70958e-48	6.02779e-46	1.65028e-43	3.51454e-41	5.70588e-39	6.73296e-37	5.22929e-35	2.05044e-33	2.02544e-39	6.40021e-48	3.94999e-50	1.57164e-47	4.72763e-45	1.07862e-42	1.83805e-40	2.24004e-38	1.76887e-36	7.03693e-35	
N21	3.13347e-22	1.06776e-27	2.25523e-28	1.9085e-29	7.77525e-31	1.6655e-32	1.94131e-34	1.2207e-36	2.26109e-24	1	8.3432e-11	3.01469e-24	1.61071e-27	1.33113e-28	5.44406e-30	1.18397e-31	1.40891e-33	9.03833e-36	2.85314e-38	3.57924e-41	1.98342e-53	1.66167e-68	1.19531e-71	5.14933e-74	1.35677e-76	2.16118e-79	2.01151e-82	1.02185e-85	2.4898e-89	2.1383e-93	6.76659e-107	2.15916e-123	7.22269e-130	3.0964e-134	7.14557e-46	2.19988e-43	5.05656e-41	8.30771e-39	8.83354e-37	4.70374e-35	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	1.00969e-22	9.42773e-27	8.83952e-28	3.34972e-29	6.1348e-31	5.91416e-33	3.10055e-35	8.7541e-38	2.26574e-24	1	4.16899e-11	9.3746e-25	1.17228e-26	4.47322e-28	8.41887e-30	8.39503e-32	4.56266e-34	1.33097e-36	1.24496e-32	2.0615e-22	6.99672e-34	1.07343e-47	1.50031e-49	1.30753e-51	6.24854e-54	1.68718e-56	2.56686e-59	2.11137e-62	1.01423e-57	4.3867e-48	3.55154e-60	2.2174e-75	6.01225e-79	5.58067e-82	9.22151e-37	1.38494e-36	1.31643e-36	7.71192e-37	2.55311e-37	3.76816e-38	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	6.07409e-19	5.57816e-26	1.7153e-27	2.23444e-29	1.444e-31	4.9392e-34	9.0619e-37	8.63402e-40	9.37429e-25	1	6.57963e-10	3.43841e-22	3.70221e-27	4.20559e-29	2.49454e-31	8.05366e-34	1.41781e-36	1.36063e-39	2.04643e-33	2.26376e-19	3.82845e-28	1.43553e-38	1.40123e-35	3.46847e-35	5.75863e-35	6.51457e-35	4.95992e-35	2.43259e-35	6.94349e-36	8.91901e-37	7.74296e-45	1.34628e-53	1.48692e-54	3.48009e-52	4.66426e-46	7.53666e-44	9.62808e-42	9.16177e-40	5.81013e-38	1.88945e-36	
N24	1.02197e-19	7.87577e-24	3.46314e-27	6.6767e-29	2.72092e-30	5.86929e-32	6.88778e-34	4.35928e-36	1.69591e-24	1	8.45852e-11	3.13273e-24	1.53478e-26	1.16115e-27	4.44093e-29	9.17921e-31	1.0508e-32	6.56882e-35	7.98797e-30	2.2544e-19	1.55353e-30	8.16386e-45	4.21113e-49	7.68059e-51	8.03582e-53	4.76721e-55	1.59911e-57	2.91067e-60	2.59444e-63	8.61494e-67	1.15895e-79	1.82132e-95	2.36961e-100	9.635e-104	3.89249e-60	2.84427e-60	1.38514e-60	4.2436e-61	7.30015e-62	5.31969e-63	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	7.18148e-23	1.466e-25	2.17121e-27	1.31702e-29	3.7526e-32	5.21589e-35	3.46084e-38	1.00893e-41	1.65303e-26	0.0167806	1.42326e-13	1.71841e-26	1.98219e-28	1.07657e-30	2.86729e-33	3.80557e-36	2.43828e-39	6.90737e-43	9.31639e-25	0.983219	8.34023e-12	1.78868e-23	2.20476e-25	1.27765e-27	3.75344e-30	5.72788e-33	4.44321e-36	1.63369e-39	2.45248e-43	1.05088e-47	1.35851e-61	2.65586e-77	1.41667e-46	2.47616e-44	3.63895e-42	4.38955e-40	4.18965e-38	2.98014e-36	1.41498e-34	3.47652e-33	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
