NODE	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
N20	2.66119e-34	2.06659e-25	5.27949e-18	2.5739e-17	4.15451e-06	1.14149e-12	2.21139e-09	1.65319e-13	7.39711e-10	0.999996	6.77353e-25	5.77179e-50	1.75511e-74	9.33966e-78	8.6817e-81	1.11396e-91	1.89883e-98	4.76914e-106	8.06544e-107	1.29171e-97	2.37306e-97	5.3685e-95	6.63841e-92	4.11534e-104	2.54435e-116	3.81093e-50	8.87516e-49	3.40752e-46	5.93846e-48	4.6765e-37	3.2657e-39	2.89034e-39	1.88444e-39	1.02576e-39	4.6677e-38	5.24626e-39	1.18031e-40	1.10939e-40	1.96071e-40	1.50202e-34	
N21	5.57997e-38	3.36246e-28	4.59227e-20	2.75181e-19	1.14919e-06	1.42219e-12	5.66147e-10	2.05495e-13	7.71959e-11	0.999999	2.6066e-24	8.4951e-49	8.22627e-74	8.95834e-98	5.40265e-115	2.92373e-140	4.19148e-164	1.68022e-189	1.74899e-215	5.78468e-232	6.0089e-258	1.08689e-281	2.96395e-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9183e-41	7.25515e-41	1.01441e-34	
CENT16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N22	3.61421e-40	6.22063e-30	2.54581e-21	1.57592e-20	2.32625e-07	2.83431e-13	3.98892e-10	3.13152e-14	2.18611e-11	1	1.5119e-18	1.17192e-29	2.99034e-41	1.24958e-53	1.3234e-57	1.14409e-79	1.14541e-89	4.20306e-101	3.37772e-113	8.73964e-117	7.03904e-142	1.98397e-158	1.04952e-168	7.91264e-180	7.49826e-191	6.8496e-201	1.38843e-212	3.84927e-224	3.43103e-236	1.52184e-239	3.25328e-265	2.7971e-289	8.93294e-314	0	1.0841e-76	2.43219e-89	9.86002e-103	1.32362e-114	2.96854e-126	2.14575e-132	
CENT28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
CENT36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N23	4.86297e-35	4.69444e-26	1.60329e-18	7.83337e-18	1.9325e-06	9.02766e-13	1.3638e-09	1.34002e-13	4.66294e-10	0.999998	2.33794e-18	6.09839e-30	2.82324e-41	1.67843e-44	4.28787e-35	2.48247e-32	3.09974e-30	2.43492e-26	1.24209e-26	1.48721e-18	1.78563e-31	1.45079e-42	5.82288e-51	2.79939e-52	2.07044e-53	2.92215e-53	9.43897e-52	8.56229e-49	2.08953e-50	5.22396e-39	4.49419e-41	3.75597e-41	2.45163e-41	1.34434e-41	2.99167e-39	3.97607e-40	9.58612e-42	9.22529e-42	1.60562e-41	8.18319e-36	
N24	1.74938e-27	7.96571e-25	6.15947e-21	3.65496e-20	3.11992e-07	2.84969e-13	1.46394e-10	4.15133e-14	2.77129e-11	1	5.01585e-18	1.72547e-29	4.08789e-41	3.90277e-64	1.40279e-67	3.97736e-79	3.2142e-89	5.66679e-101	1.09099e-112	3.27171e-115	5.60882e-140	1.79947e-164	1.68351e-188	1.39737e-213	2.28945e-238	4.43957e-262	1.22155e-287	2.08675e-312	0	0	0	0	0	0	0	0	0	3.18095e-236	2.15465e-248	7.06305e-253	
CENT9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N25	8.5511e-45	8.33838e-34	1.84491e-24	1.20882e-23	1.04279e-09	5.24319e-16	9.88888e-13	7.83726e-17	1.50269e-13	0.0328435	5.33715e-14	2.82577e-11	4.37982e-09	1.17121e-32	1.63819e-23	3.95779e-20	9.49693e-16	9.85733e-13	1.5448e-10	0.967157	5.54854e-25	7.53737e-48	8.29931e-72	1.3716e-96	1.58764e-121	1.45788e-145	4.08224e-171	5.71357e-197	1.2701e-222	2.33627e-240	1.71137e-267	2.61921e-293	1.51516e-35	7.73108e-36	1.82185e-36	3.0651e-37	8.18308e-39	7.41738e-39	1.25869e-38	3.64587e-33	
CENT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CENT23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
